Listing ID,Price,Address,Beds,Baths,SqFt,Link,Image URL,Latitude,Longitude,Date
7130816,1995000.0,"6245 Scenic Ave, Los Angeles, CA 90068",4.0,3.0,4218.0,https://www.redfin.com/CA/Los-Angeles/6245-Scenic-Ave-90068/home/7130816,https://ssl.cdn-redfin.com/photo/45/islphoto/030/genIslnoResize.OC25150030_0.jpg,34.1097975,-118.3244199,2025-08-20
7131751,1895000.0,"5675 Spreading Oak Dr, Los Angeles, CA 90068",3.0,2.0,1999.0,https://www.redfin.com/CA/Los-Angeles/5675-Spreading-Oak-Dr-90068/home/7131751,https://ssl.cdn-redfin.com/photo/40/islphoto/681/genIslnoResize.25518681_1.jpg,34.1138968,-118.3145725,2025-08-20
7127042,1099000.0,"1945 Holly Dr, Los Angeles, CA 90068",4.0,3.0,2277.0,https://www.redfin.com/CA/Los-Angeles/1945-Holly-Dr-90068/home/7127042,https://ssl.cdn-redfin.com/photo/40/islphoto/771/genIslnoResize.25522771_0.jpg,34.1065785,-118.3299595,2025-08-20
21925088,5950000.0,"6446 W Weidlake Dr, Los Angeles, CA 90068",4.0,5.0,6204.0,https://www.redfin.com/CA/Los-Angeles/6446-Weidlake-Dr-90068/home/21925088,https://ssl.cdn-redfin.com/photo/40/islphoto/862/genIslnoResize.20-636862_0.jpg,34.1157351,-118.3298564,2025-08-20
5314109,1499000.0,"3329 Adina Dr, Los Angeles, CA 90068",3.0,4.0,1904.0,https://www.redfin.com/CA/Los-Angeles/3329-Adina-Dr-90068/home/5314109,https://ssl.cdn-redfin.com/system_files/media/1109747_JPG/genDesktopMapHomeCardUrl/item_43.jpg,34.1274539,-118.3518628,2025-08-20
7127804,2425000.0,"2280 Holly Dr, Los Angeles, CA 90068",4.0,4.0,2994.0,https://www.redfin.com/CA/Los-Angeles/2280-Holly-Dr-90068/home/7127804,https://ssl.cdn-redfin.com/photo/40/islphoto/327/genIslnoResize.25535327_0.jpg,34.1124158,-118.3306217,2025-08-20
7127311,2099999.0,"6749 Whitley Ter, Los Angeles, CA 90068",3.0,3.0,2715.0,https://www.redfin.com/CA/Los-Angeles/6749-Whitley-Ter-90068/home/7127311,https://ssl.cdn-redfin.com/photo/40/islphoto/885/genIslnoResize.25502885_7.jpg,34.1089241,-118.3336477,2025-08-20
193007181,1850000.0,"3649 Regal Pl #404, Los Angeles, CA 90068",3.0,3.0,1731.0,https://www.redfin.com/CA/Los-Angeles/3649-Regal-Pl-90068/unit-404/home/193007181,https://ssl.cdn-redfin.com/photo/40/islphoto/701/genIslnoResize.25571701_0.jpg,34.1342348,-118.3620943,2025-08-20
17229505,750000.0,"6253 Hollywood Blvd #506, Los Angeles, CA 90028",2.0,1.0,1230.0,https://www.redfin.com/CA/Los-Angeles/6253-Hollywood-Blvd-90028/unit-506/home/17229505,https://ssl.cdn-redfin.com/photo/40/islphoto/925/genIslnoResize.25566925_0.jpg,34.1017763,-118.3262794,2025-08-20
7132299,4099000.0,"2216 E Live Oak Dr, Los Angeles, CA 90068",4.0,5.0,4130.0,https://www.redfin.com/CA/Los-Angeles/2216-E-Live-Oak-Dr-90068/home/7132299,https://ssl.cdn-redfin.com/photo/40/islphoto/189/genIslnoResize.25547189_0.jpg,34.1110748,-118.308334,2025-08-20
5315109,2097000.0,"6907 Treasure Trl, Hollywood Hills, CA 90068",4.0,5.0,3982.0,https://www.redfin.com/CA/Los-Angeles/6907-Treasure-Trl-90068/home/5315109,https://ssl.cdn-redfin.com/photo/45/islphoto/872/genIslnoResize.SR25060872_E.jpg,34.1245327,-118.3453802,2025-08-20
7129533,1700000.0,"2838 Lambert Dr, Los Angeles, CA 90068",6.0,6.0,2820.0,https://www.redfin.com/CA/Los-Angeles/2838-Lambert-Dr-90068/home/7129533,https://ssl.cdn-redfin.com/photo/45/islphoto/855/genIslnoResize.TR25153855_1.jpg,34.1191389,-118.3176323,2025-08-20
195155209,1145000.0,"7315 W Pyramid Pl, Los Angeles, CA 90046",4.0,7.0,3765.0,https://www.redfin.com/CA/Los-Angeles/7315-Pyramid-Pl-90046/home/195155209,https://ssl.cdn-redfin.com/photo/40/islphoto/207/genIslnoResize.25539207_0.jpg,34.12042,-118.35235,2025-08-20
7128368,2095000.0,"6467 Deep Dell Pl, Los Angeles, CA 90068",3.0,3.0,3598.0,https://www.redfin.com/CA/Los-Angeles/6467-Deep-Dell-Pl-90068/home/7128368,https://ssl.cdn-redfin.com/photo/40/islphoto/727/genIslnoResize.25566727_0.jpg,34.115343,-118.3307221,2025-08-20
7129883,9200000.0,"3306 Deronda Dr, Los Angeles, CA 90068",3.0,3.0,3137.0,https://www.redfin.com/CA/Los-Angeles/3306-Deronda-Dr-90068/home/7129883,https://ssl.cdn-redfin.com/photo/40/islphoto/339/genIslnoResize.25558339_1.jpg,34.1278977,-118.3193004,2025-08-20
7129146,2395000.0,"3236 Primera Ave, Los Angeles, CA 90068",4.0,4.0,3651.0,https://www.redfin.com/CA/Los-Angeles/3236-Primera-Ave-90068/home/7129146,https://ssl.cdn-redfin.com/photo/40/islphoto/843/genIslnoResize.25552843_0.jpg,34.1293427,-118.3453386,2025-08-20
5314954,1400000.0,"3131 & 3135 Oakcrest Dr, Los Angeles, CA 90068",6.0,4.0,4392.0,https://www.redfin.com/CA/Los-Angeles/3131-Oakcrest-Dr-90068/home/5314954,https://ssl.cdn-redfin.com/photo/40/islphoto/539/genIslnoResize.25-487539_3.jpg,34.1258427,-118.3465829,2025-08-20
7131058,2399000.0,"1944 Argyle Ave, Los Angeles, CA 90068",8.0,4.0,6000.0,https://www.redfin.com/CA/Los-Angeles/1944-Argyle-Ave-90068/home/7131058,https://ssl.cdn-redfin.com/photo/40/islphoto/705/genIslnoResize.25569705_4.jpg,34.1065705,-118.3249627,2025-08-20
5312373,2599000.0,"7470 Woodrow Wilson Dr, Los Angeles, CA 90046",4.0,4.0,3434.0,https://www.redfin.com/CA/Los-Angeles/7470-Woodrow-Wilson-Dr-90046/home/5312373,https://ssl.cdn-redfin.com/photo/40/islphoto/629/genIslnoResize.25537629_3.jpg,34.1244155,-118.3581795,2025-08-20
7127729,2889150.0,"6324 Quebec Dr, Los Angeles, CA 90068",4.0,5.0,4012.0,https://www.redfin.com/CA/Los-Angeles/6324-Quebec-Dr-90068/home/7127729,https://ssl.cdn-redfin.com/photo/40/islphoto/217/genIslnoResize.25551217_0.jpg,34.1132845,-118.3264924,2025-08-20
7126720,3249000.0,"2055 Outpost Dr, Los Angeles, CA 90068",4.0,4.0,3301.0,https://www.redfin.com/CA/Los-Angeles/2055-Outpost-Dr-90068/home/7126720,https://ssl.cdn-redfin.com/photo/40/islphoto/479/genIslnoResize.25543479_9.jpg,34.1075461,-118.3458981,2025-08-20
7131523,3399000.0,"2027 N Canyon Dr, Los Angeles, CA 90068",5.0,6.0,4122.0,https://www.redfin.com/CA/Los-Angeles/2027-Canyon-Dr-90068/home/7131523,https://ssl.cdn-redfin.com/photo/40/islphoto/285/genIslnoResize.25563285_0.jpg,34.1081604,-118.3172467,2025-08-20
7114481,615000.0,"6716 Hillpark Dr #406, Los Angeles, CA 90068",2.0,2.0,1235.0,https://www.redfin.com/CA/Los-Angeles/6716-Hillpark-Dr-90068/unit-406/home/7114481,https://ssl.cdn-redfin.com/photo/40/islphoto/947/genIslnoResize.25565947_1.jpg,34.1178089,-118.3394754,2025-08-20
7128290,2449000.0,"6570 Lakeridge Rd, Los Angeles, CA 90068",3.0,2.0,2201.0,https://www.redfin.com/CA/Los-Angeles/6570-Lakeridge-Rd-90068/home/7128290,https://ssl.cdn-redfin.com/photo/40/islphoto/691/genIslnoResize.25547691_1.jpg,34.1236872,-118.3393839,2025-08-20
7114419,595000.0,"6700 Hillpark Dr #204, Los Angeles, CA 90068",2.0,2.0,1040.0,https://www.redfin.com/CA/Los-Angeles/6700-Hillpark-Dr-90068/unit-204/home/7114419,https://ssl.cdn-redfin.com/photo/40/islphoto/335/genIslnoResize.25560335_4.jpg,34.117695,-118.3388867,2025-08-20
7130779,1795000.0,"2310 Vasanta Way, Los Angeles, CA 90068",4.0,3.0,2200.0,https://www.redfin.com/CA/Los-Angeles/2310-Vasanta-Way-90068/home/7130779,https://ssl.cdn-redfin.com/photo/40/islphoto/751/genIslnoResize.25554751_2.jpg,34.1127152,-118.3230882,2025-08-20
5315152,1499999.0,"7010 Loyal Trl, Los Angeles, CA 90068",2.0,3.0,1806.0,https://www.redfin.com/CA/Los-Angeles/7010-Loyal-Trl-90068/home/5315152,https://ssl.cdn-redfin.com/photo/45/islphoto/021/genIslnoResize.GD25153021_0.jpg,34.1245002,-118.3466445,2025-08-20
7131438,3050000.0,"5940 Manola Way, Los Angeles, CA 90068",4.0,3.0,3316.0,https://www.redfin.com/CA/Los-Angeles/5940-Manola-Way-90068/home/7131438,https://ssl.cdn-redfin.com/system_files/media/1104921_JPG/genDesktopMapHomeCardUrl/item_4.jpg,34.1123033,-118.3190143,2025-08-20
7131982,6375000.0,"5751 Valley Oak Dr, Los Angeles, CA 90068",5.0,5.0,4185.0,https://www.redfin.com/CA/Los-Angeles/5751-Valley-Oak-Dr-90068/home/7131982,https://ssl.cdn-redfin.com/photo/40/islphoto/565/genIslnoResize.25531565_4.jpg,34.1098621,-118.3147676,2025-08-20
7114884,1998000.0,"1954 Pinehurst Rd, Los Angeles, CA 90068",3.0,2.0,2363.0,https://www.redfin.com/CA/Los-Angeles/1954-Pinehurst-Rd-90068/home/7114884,https://ssl.cdn-redfin.com/photo/40/islphoto/637/genIslnoResize.25546637_4.jpg,34.1062298,-118.3403491,2025-08-20
7129249,1149000.0,"2516 Glen Green St, Los Angeles, CA 90068",3.0,2.0,1191.0,https://www.redfin.com/CA/Los-Angeles/2516-Glen-Green-St-90068/home/7129249,https://ssl.cdn-redfin.com/photo/40/islphoto/565/genIslnoResize.25555565_0.jpg,34.1159848,-118.3210145,2025-08-20
7130430,1895000.0,"2575 N Beachwood Dr, Los Angeles, CA 90068",3.0,3.0,1868.0,https://www.redfin.com/CA/Los-Angeles/2575-N-Beachwood-Dr-90068/home/7130430,https://ssl.cdn-redfin.com/photo/40/islphoto/331/genIslnoResize.25554331_1.jpg,34.1172602,-118.32175,2025-08-20
7127526,2100000.0,"6820 Whitley Ter, Los Angeles, CA 90068",8.0,8.0,4818.0,https://www.redfin.com/CA/Los-Angeles/6820-Whitley-Ter-90068/home/7127526,https://ssl.cdn-redfin.com/photo/40/islphoto/513/genIslnoResize.25565513_3.jpg,34.1100445,-118.3335304,2025-08-20
7131917,1799000.0,"2256 Bronson Hill Dr, Los Angeles, CA 90068",2.0,2.0,1586.0,https://www.redfin.com/CA/Los-Angeles/2256-Bronson-Hill-Dr-90068/home/7131917,https://ssl.cdn-redfin.com/photo/45/islphoto/572/genIslnoResize.BB25102572_0.jpg,34.1115404,-118.3157433,2025-08-20
7130848,2049000.0,"2261 Vasanta Way, Los Angeles, CA 90068",3.0,3.0,2654.0,https://www.redfin.com/CA/Los-Angeles/2261-Vasanta-Way-90068/home/7130848,https://ssl.cdn-redfin.com/photo/40/islphoto/387/genIslnoResize.25545387_4.jpg,34.1118571,-118.323397,2025-08-20
7129048,2849000.0,"3300 N Knoll Dr, Los Angeles, CA 90068",4.0,3.0,3558.0,https://www.redfin.com/CA/Los-Angeles/3300-N-Knoll-Dr-90068/home/7129048,https://ssl.cdn-redfin.com/photo/40/islphoto/577/genIslnoResize.25548577_4.jpg,34.1291396,-118.3430533,2025-08-20
7128073,445000.0,"3480 Barham Blvd #215, Los Angeles, CA 90068",1.0,1.0,812.0,https://www.redfin.com/CA/Los-Angeles/3480-Barham-Blvd-90068/unit-215/home/7128073,https://ssl.cdn-redfin.com/photo/45/islphoto/619/genIslnoResize.SR25147619_1.jpg,34.135386,-118.3418345,2025-08-20
7131462,1695000.0,"2464 Hollyridge Dr, Los Angeles, CA 90068",2.0,3.0,1830.0,https://www.redfin.com/CA/Los-Angeles/2464-Hollyridge-Dr-90068/home/7131462,https://ssl.cdn-redfin.com/photo/40/islphoto/291/genIslnoResize.25551291_0.jpg,34.1125915,-118.3193189,2025-08-20
5315278,1499000.0,"6900 Treasure Trl, Los Angeles, CA 90068",2.0,2.0,1558.0,https://www.redfin.com/CA/Los-Angeles/6900-Treasure-Trl-90068/home/5315278,https://ssl.cdn-redfin.com/photo/40/islphoto/847/genIslnoResize.25539847_2.jpg,34.124133,-118.34525,2025-08-20
5313936,1250000.0,"6933 Vanland Trl, Los Angeles, CA 90068",3.0,2.0,1460.0,https://www.redfin.com/CA/Los-Angeles/6933-Vanland-Trl-90068/home/5313936,https://ssl.cdn-redfin.com/photo/40/islphoto/755/genIslnoResize.25535755_C.jpg,34.122006,-118.3453045,2025-08-20
7130235,2850000.0,"2820 Westshire Dr, Los Angeles, CA 90068",4.0,4.0,3642.0,https://www.redfin.com/CA/Los-Angeles/2820-Westshire-Dr-90068/home/7130235,https://ssl.cdn-redfin.com/photo/40/islphoto/731/genIslnoResize.25525731_1.jpg,34.1217347,-118.3203499,2025-08-20
5313854,1999999.0,"6960 Pacific View Dr, Los Angeles, CA 90068",4.0,3.0,2000.0,https://www.redfin.com/CA/Los-Angeles/6960-Pacific-View-Dr-90068/home/5313854,https://ssl.cdn-redfin.com/photo/40/islphoto/489/genIslnoResize.25560489_1.jpg,34.1205556,-118.3450306,2025-08-20
7128429,2495000.0,"3127 Arrowhead Dr, Los Angeles, CA 90068",4.0,2.0,2763.0,https://www.redfin.com/CA/Los-Angeles/3127-Arrowhead-Dr-90068/home/7128429,https://ssl.cdn-redfin.com/photo/40/islphoto/161/genIslnoResize.25552161_2.jpg,34.1263746,-118.3276099,2025-08-20
5312405,4799000.0,"2841 Montcalm Ave, Los Angeles, CA 90046",4.0,5.0,4409.0,https://www.redfin.com/CA/Los-Angeles/2841-Montcalm-Ave-90046/home/5312405,https://ssl.cdn-redfin.com/photo/40/islphoto/753/genIslnoResize.25562753_4.jpg,34.1232535,-118.3557239,2025-08-20
7128076,498000.0,"3480 Barham Blvd #218, Los Angeles, CA 90068",1.0,1.0,812.0,https://www.redfin.com/CA/Los-Angeles/3480-Barham-Blvd-90068/unit-218/home/7128076,https://ssl.cdn-redfin.com/photo/40/islphoto/167/genIslnoResize.25564167_0.jpg,34.135386,-118.3418345,2025-08-20
7126616,3750000.0,"2660 Carman Crest Dr, Los Angeles, CA 90068",5.0,5.0,4190.0,https://www.redfin.com/CA/Los-Angeles/2660-Carman-Crest-Dr-90068/home/7126616,https://ssl.cdn-redfin.com/photo/40/islphoto/313/genIslnoResize.25542313_1.jpg,34.1175196,-118.3489723,2025-08-20
7129124,3175000.0,"3275 N Knoll Dr, Los Angeles, CA 90068",5.0,5.0,4709.0,https://www.redfin.com/CA/Los-Angeles/3275-N-Knoll-Dr-90068/home/7129124,https://ssl.cdn-redfin.com/photo/40/islphoto/085/genIslnoResize.25558085_L.jpg,34.1278659,-118.3434227,2025-08-20
22397077,17888000.0,"7305 Pyramid Pl, Los Angeles, CA 90046",7.0,8.0,9200.0,https://www.redfin.com/CA/Los-Angeles/7305-Pyramid-Pl-90046/home/22397077,https://ssl.cdn-redfin.com/photo/40/islphoto/203/genIslnoResize.25513203_3.jpg,34.1201793,-118.3518978,2025-08-20
7128185,499900.0,"2700 Cahuenga Blvd E #3104, Los Angeles, CA 90068",1.0,1.0,685.0,https://www.redfin.com/CA/Los-Angeles/2700-Cahuenga-Blvd-E-90068/unit-3104/home/7128185,https://ssl.cdn-redfin.com/photo/45/islphoto/276/genIslnoResize.SR25134276_0.jpg,34.118004,-118.336194,2025-08-20
8149029,1125000.0,"3401 Barham Blvd #3, Los Angeles, CA 90068",3.0,4.0,1930.0,https://www.redfin.com/CA/Los-Angeles/3401-Barham-Blvd-90068/unit-3/home/8149029,https://ssl.cdn-redfin.com/photo/40/islphoto/797/genIslnoResize.25563797_1.jpg,34.1335555,-118.3439588,2025-08-20
5315241,1595000.0,"3006 Vista Crest Dr, Los Angeles, CA 90068",3.0,3.0,2411.0,https://www.redfin.com/CA/Los-Angeles/3006-Vista-Crest-Dr-90068/home/5315241,https://ssl.cdn-redfin.com/photo/40/islphoto/015/genIslnoResize.25554015_1.jpg,34.1230392,-118.3461263,2025-08-20
7131316,799000.0,"5920 Chula Vista Way, Los Angeles, CA 90068",2.0,3.0,1067.0,https://www.redfin.com/CA/Los-Angeles/5920-Chula-Vista-Way-90068/home/7131316,https://ssl.cdn-redfin.com/photo/40/islphoto/947/genIslnoResize.25542947_7.jpg,34.1072566,-118.3187301,2025-08-20
5311217,2225000.0,"3201 Bonnie Hill Dr, Los Angeles, CA 90068",4.0,3.0,1915.0,https://www.redfin.com/CA/Los-Angeles/3201-Bonnie-Hill-Dr-90068/home/5311217,https://ssl.cdn-redfin.com/photo/45/islphoto/332/genIslnoResize.SR25088332_0.jpg,34.1292059,-118.3587933,2025-08-20
7114526,585000.0,"6732 Hillpark Dr #307, Los Angeles, CA 90068",2.0,2.0,1221.0,https://www.redfin.com/CA/Los-Angeles/6732-Hillpark-Dr-90068/unit-307/home/7114526,https://ssl.cdn-redfin.com/photo/40/islphoto/931/genIslnoResize.25526931_0.jpg,34.1180482,-118.3401201,2025-08-20
5313452,2795000.0,"7308 Pacific View Dr, Los Angeles, CA 90068",3.0,3.0,3422.0,https://www.redfin.com/CA/Los-Angeles/7308-Pacific-View-Dr-90068/home/5313452,https://ssl.cdn-redfin.com/photo/40/islphoto/021/genIslnoResize.25552021_1.jpg,34.1205922,-118.3520774,2025-08-20
7128627,1539000.0,"3374 Floyd, Los Angeles, CA 90068",3.0,2.0,1539.0,https://www.redfin.com/CA/Los-Angeles/3374-Floyd-Ter-90068/home/7128627,https://ssl.cdn-redfin.com/photo/45/islphoto/652/genIslnoResize.SR25120652_2.jpg,34.1329535,-118.3447343,2025-08-20
7129697,1800000.0,"5734 Cazaux Dr, Los Angeles, CA 90068",5.0,3.0,2655.0,https://www.redfin.com/CA/Los-Angeles/5734-Cazaux-Dr-90068/home/7129697,https://ssl.cdn-redfin.com/photo/45/islphoto/004/genIslnoResize.SR25122004_3.jpg,34.1149075,-118.3142611,2025-08-20
7127468,399000.0,"2260 N Cahuenga Blvd #203, Los Angeles, CA 90068",1.0,1.0,853.0,https://www.redfin.com/CA/Los-Angeles/2260-N-Cahuenga-Blvd-90068/unit-203/home/7127468,https://ssl.cdn-redfin.com/photo/40/islphoto/747/genIslnoResize.25515747_6.jpg,34.1115062,-118.3329975,2025-08-20
21926857,2195000.0,"3087 Passmore Dr, Los Angeles, CA 90068",4.0,4.0,3049.0,https://www.redfin.com/CA/Los-Angeles/3087-Passmore-Dr-90068/home/21926857,https://ssl.cdn-redfin.com/photo/40/islphoto/925/genIslnoResize.25532925_0.jpg,34.1272078,-118.3539398,2025-08-20
7129776,4387000.0,"5637 Park Oak Pl, Los Angeles, CA 90068",5.0,4.0,3992.0,https://www.redfin.com/CA/Los-Angeles/5637-Park-Oak-Pl-90068/home/7129776,https://ssl.cdn-redfin.com/photo/40/islphoto/069/genIslnoResize.25491069_7.jpg,34.117333,-118.312404,2025-08-20
5311515,1799000.0,"3820 Broadlawn Dr, Los Angeles, CA 90068",4.0,3.0,2629.0,https://www.redfin.com/CA/Los-Angeles/3820-Broadlawn-Dr-90068/home/5311515,https://ssl.cdn-redfin.com/photo/40/islphoto/493/genIslnoResize.25529493_2.jpg,34.1313283,-118.3573058,2025-08-20
7129079,1899000.0,"3233 Tareco Dr, Los Angeles, CA 90068",3.0,4.0,2203.0,https://www.redfin.com/CA/Los-Angeles/3233-Tareco-Dr-90068/home/7129079,https://ssl.cdn-redfin.com/photo/45/islphoto/476/genIslnoResize.WS25134476_1.jpg,34.1275856,-118.3419598,2025-08-20
7128122,819995.0,"2700 Cahuenga Blvd E #1302, Los Angeles, CA 90068",3.0,2.0,1421.0,https://www.redfin.com/CA/Los-Angeles/2700-Cahuenga-Blvd-E-90068/unit-1302/home/7128122,https://ssl.cdn-redfin.com/photo/45/islphoto/144/genIslnoResize.GD25143144_0.jpg,34.118004,-118.336194,2025-08-20
7128968,2749000.0,"3345 Wonder View Dr, Los Angeles, CA 90068",3.0,4.0,3002.0,https://www.redfin.com/CA/Los-Angeles/3345-Wonder-View-Dr-90068/home/7128968,https://ssl.cdn-redfin.com/photo/40/islphoto/035/genIslnoResize.25513035_G.jpg,34.1293,-118.3410951,2025-08-20
7127235,3300000.0,"6613 Whitley Ter, Los Angeles, CA 90068",3.0,3.0,2720.0,https://www.redfin.com/CA/Los-Angeles/6613-Whitley-Ter-90068/home/7127235,https://ssl.cdn-redfin.com/photo/40/islphoto/303/genIslnoResize.25555303_1.jpg,34.1073165,-118.3340452,2025-08-20
7129302,1700000.0,"2420 N Beachwood Dr, Los Angeles, CA 90068",6.0,3.0,3280.0,https://www.redfin.com/CA/Los-Angeles/2420-N-Beachwood-Dr-90068/home/7129302,https://ssl.cdn-redfin.com/photo/40/islphoto/715/genIslnoResize.25550715_4.jpg,34.1138282,-118.3213819,2025-08-20
7127360,585000.0,"1940 N Highland Ave #2, Los Angeles, CA 90068",2.0,2.0,1220.0,https://www.redfin.com/CA/Los-Angeles/1940-N-Highland-Ave-90068/unit-2/home/7127360,https://ssl.cdn-redfin.com/photo/45/islphoto/089/genIslnoResize.SR25126089_0.jpg,34.10648,-118.3368355,2025-08-20
7130513,2399000.0,"2646 Rinconia Dr, Los Angeles, CA 90068",5.0,3.0,3350.0,https://www.redfin.com/CA/Los-Angeles/2646-Rinconia-Dr-90068/home/7130513,https://ssl.cdn-redfin.com/photo/40/islphoto/493/genIslnoResize.25559493_C.jpg,34.1171483,-118.3254308,2025-08-20
7127963,1500000.0,"2042 Holly Dr, Los Angeles, CA 90068",5.0,4.0,3082.0,https://www.redfin.com/CA/Los-Angeles/2042-Holly-Dr-90068/home/7127963,https://ssl.cdn-redfin.com/photo/45/islphoto/928/genIslnoResize.SR25110928_1.jpg,34.1087309,-118.3294862,2025-08-20
8117376,1659900.0,"3907 Fredonia Dr, Los Angeles, CA 90068",4.0,3.0,2874.0,https://www.redfin.com/CA/Los-Angeles/3907-Fredonia-Dr-90068/home/8117376,https://ssl.cdn-redfin.com/photo/45/islphoto/209/genIslnoResize.TR25095209_0.jpg,34.1350439,-118.3632715,2025-08-20
5310704,2895000.0,"3701 Multiview Dr, Los Angeles, CA 90068",6.0,6.0,4121.0,https://www.redfin.com/CA/Los-Angeles/3701-Multiview-Dr-90068/home/5310704,https://ssl.cdn-redfin.com/photo/40/islphoto/645/genIslnoResize.25546645_0.jpg,34.132563,-118.3604736,2025-08-20
7131335,839000.0,"1957 N Bronson Ave #112, Los Angeles, CA 90068",2.0,3.0,1410.0,https://www.redfin.com/CA/Los-Angeles/1957-N-Bronson-Ave-90068/unit-112/home/7131335,https://ssl.cdn-redfin.com/photo/40/islphoto/069/genIslnoResize.25542069_3.jpg,34.1068916,-118.3183365,2025-08-20
17234472,949000.0,"6253 Hollywood Blvd #302, Los Angeles, CA 90028",2.0,2.0,1140.0,https://www.redfin.com/CA/Los-Angeles/6253-Hollywood-Blvd-90028/unit-302/home/17234472,https://ssl.cdn-redfin.com/photo/40/islphoto/447/genIslnoResize.25562447_0.jpg,34.1017763,-118.3262794,2025-08-20
187966181,969000.0,"1746 Garfield Pl #101, Los Angeles, CA 90028",2.0,2.0,1520.0,https://www.redfin.com/CA/Los-Angeles/1746-Garfield-Pl-90028/unit-101/home/187966181,https://ssl.cdn-redfin.com/photo/45/islphoto/675/genIslnoResize.SR25111675_0.jpg,34.1031303,-118.3104432,2025-08-20
7131096,2495000.0,"6061 Franklin Ave, Los Angeles, CA 90028",12.0,12.0,6132.0,https://www.redfin.com/CA/Los-Angeles/6061-Franklin-Ave-90028/home/7131096,https://ssl.cdn-redfin.com/photo/40/islphoto/895/genIslnoResize.24-466895_1.jpg,34.1055413,-118.3218351,2025-08-20
178969676,1350000.0,"3226 Barham Blvd, Los Angeles, CA 90068",1.0,2.0,2004.0,https://www.redfin.com/CA/Los-Angeles/3226-Barham-Blvd-90068/home/178969676,https://ssl.cdn-redfin.com/photo/40/islphoto/547/genIslnoResize.25559547_0.jpg,34.1292157,-118.3462156,2025-08-20
7132131,2687000.0,"1926 N Wilton Pl, Los Angeles, CA 90068",3.0,3.0,2200.0,https://www.redfin.com/CA/Los-Angeles/1926-N-Wilton-Pl-90068/home/7132131,https://ssl.cdn-redfin.com/photo/40/islphoto/009/genIslnoResize.25521009_1.jpg,34.1062871,-118.3134215,2025-08-20
183827653,1685000.0,"6325 Primrose Ave, Los Angeles, CA 90068",3.0,3.0,2169.0,https://www.redfin.com/CA/Los-Angeles/6325-Primrose-Ave-90068/home/183827653,https://ssl.cdn-redfin.com/photo/40/islphoto/449/genIslnoResize.25534449_1.jpg,34.1102414,-118.3277227,2025-08-20
5313964,1750000.0,"6894 Pacific View Dr, Los Angeles, CA 90068",3.0,3.0,2402.0,https://www.redfin.com/CA/Los-Angeles/6894-Pacific-View-Dr-90068/home/5313964,https://ssl.cdn-redfin.com/photo/40/islphoto/215/genIslnoResize.25516215_8.jpg,34.1218963,-118.3457148,2025-08-20
7128219,620000.0,"2700 Cahuenga Blvd #4107, Los Angeles, CA 90068",2.0,2.0,1002.0,https://www.redfin.com/CA/Los-Angeles/2700-Cahuenga-Blvd-E-90068/unit-4107/home/7128219,https://ssl.cdn-redfin.com/photo/40/islphoto/559/genIslnoResize.25544559_0.jpg,34.118004,-118.336194,2025-08-20
7130094,2275000.0,"3307 Deronda Dr, Los Angeles, CA 90068",2.0,2.0,2461.0,https://www.redfin.com/CA/Los-Angeles/3307-Deronda-Dr-90068/home/7130094,https://ssl.cdn-redfin.com/photo/40/islphoto/661/genIslnoResize.25543661_0.jpg,34.1278759,-118.319595,2025-08-20
5253353,1795000.0,"3935 Kentucky Dr, Los Angeles, CA 90068",3.0,4.0,2300.0,https://www.redfin.com/CA/Los-Angeles/3935-Kentucky-Dr-90068/home/5253353,https://ssl.cdn-redfin.com/photo/45/islphoto/957/genIslnoResize.SR25092957_1.jpg,34.1358007,-118.3637918,2025-08-20
22865343,3515000.0,"2635 Hargrave Dr, Los Angeles, CA 90068",4.0,4.0,3100.0,https://www.redfin.com/CA/Los-Angeles/2635-Hargrave-Dr-90068/home/22865343,https://ssl.cdn-redfin.com/photo/258/islphoto/059/genIslnoResize.219120059_0.jpg,34.1167051,-118.3248789,2025-08-20
7127480,870000.0,"2260 N Cahuenga Blvd #307, Los Angeles, CA 90068",2.0,3.0,1768.0,https://www.redfin.com/CA/Los-Angeles/2260-N-Cahuenga-Blvd-90068/unit-307/home/7127480,https://ssl.cdn-redfin.com/photo/40/islphoto/375/genIslnoResize.25547375_0.jpg,34.1115062,-118.3329975,2025-08-20
7129102,1798888.0,"3261 N Knoll Dr, Los Angeles, CA 90068",4.0,3.0,2100.0,https://www.redfin.com/CA/Los-Angeles/3261-N-Knoll-Dr-90068/home/7129102,https://ssl.cdn-redfin.com/photo/40/islphoto/417/genIslnoResize.25533417_1.jpg,34.12736,-118.3430188,2025-08-20
5310475,1199000.0,"3754 Fredonia Dr, Los Angeles, CA 90068",3.0,2.0,1476.0,https://www.redfin.com/CA/Los-Angeles/3754-Fredonia-Dr-90068/home/5310475,https://ssl.cdn-redfin.com/photo/40/islphoto/677/genIslnoResize.25-484677_2.jpg,34.1332737,-118.363528,2025-08-20
7128704,2249000.0,"3319 Charleston Way, Los Angeles, CA 90068",4.0,4.0,3165.0,https://www.redfin.com/CA/Los-Angeles/3319-Charleston-Way-90068/home/7128704,https://ssl.cdn-redfin.com/photo/40/islphoto/663/genIslnoResize.25536663_0.jpg,34.1323168,-118.3469673,2025-08-20
